price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link
45999,без ОС,yes,AMD Ryzen 5 5600G,6,4.4 ГГц,AM4,16 ГБ,DDR4,3200 МГц,AMD Radeon Vega 7,,512,AMD B550,500,,https://www.dns-shop.ru/product/696df91fd2f0d9cb/pk-dexp-atlas-h516/
48999,Windows 11 Pro,yes,Intel Core i7-12650H,10,4.7 ГГц,BGA 1744,16 ГБ,DDR4,3200 МГц,Intel UHD Graphics,,512,SoC,120,,https://www.dns-shop.ru/product/f38d95bc1f7171e7/mini-pk-dexp-jupiter-ju01cy/
39799,Linux,yes,AMD Ryzen 7 4800H,8,4.2 ГГц,FP6,16 ГБ,DDR4,,AMD Radeon RX Vega 7,,512,SoC,65В,,https://www.dns-shop.ru/product/3d0a731ceb19ed20/mini-pk-maibenbenpc40-pc4000f0lg0e0/
38999,без ОС,yes,Intel Core i3-12100,4,4.3 ГГц,LGA 1700,8 ГБ,DDR4,3200 МГц,Intel UHD Graphics 730,,512,Intel H610,350,,https://www.dns-shop.ru/product/3ff3e29f830fd9cb/pk-dexp-atlas-h556/
100499,Windows 11 Pro,yes,Intel Core 7-150U,10,5.4 ГГц,BGA 1744,16 ГБ,DDR5,,Intel UHD Graphics,,,SoC,120,,https://www.dns-shop.ru/product/e83643626035d582/mini-pk-msi-cubi-nuc-1m-095ru-9s6-b0b111-095/
26999,Windows 11 Pro,yes,Intel Celeron N5095,4,2.9 ГГц,BGA 1338,16 ГБ,DDR4,,Intel UHD Graphics,,512,SoC,36В,,https://www.dns-shop.ru/product/f856c6abf278d582/mini-pk-beelink-mini-s-00032/
39799,без ОС,yes,Intel Core i5-1235U,10,4.4 ГГц,BGA 1744,8 ГБ,DDR4,,Intel UHD Graphics,,512,SoC,120,,https://www.dns-shop.ru/product/75890885eca7ed20/mini-pk-msi-pro-dp10-12m-222xru-9s6-b0a622-222/
94999,без ОС,yes,Intel Core i5-12400F,6,4.4 ГГц,LGA 1700,16 ГБ,,,GeForce RTX 4060,8 ГБ,1024,,550,,https://www.dns-shop.ru/product/16216bac45699a15/pk-osio-cyberline-s59i-003b/
71999,Windows 11 Pro,yes,Intel Core i5-13400,10,4.6 ГГц,LGA 1700,16 ГБ,DDR4,,Intel UHD Graphics 730,,512,Intel H610,90В,,https://www.dns-shop.ru/product/4417c0bf43d3d0a4/mini-pk-rombica-blackbird-i5-t134165p-pcmi-0340/
39799,Windows 11 Pro,yes,Intel Core i5-12450H,8,4.4 ГГц,LGA 1700,16 ГБ,DDR4,3200 МГц,Intel UHD Graphics,,256,,120,,https://www.dns-shop.ru/product/e9d2b2f2de9bd582/mini-pk-azerty-az-0037-16-256-120-0709/
40799,Windows 11 Pro,yes,AMD Ryzen 5 7530U,6,4.5 ГГц,FP6,16 ГБ,DDR4,,AMD Radeon Graphics,,512,SoC,72В,,https://www.dns-shop.ru/product/8e19a4350f58d582/mini-pk-azerty-az-0041-16-512-120-1025/
40799,без ОС,yes,Intel Core i3-13100,4,4.5 ГГц,LGA 1700,8 ГБ,DDR4,,Intel UHD Graphics 730,,512,Intel H610,120,,https://www.dns-shop.ru/product/79b54a9dca1ded20/mini-pk-msi-pro-dp21-13m-604xru-9s6-b0a421-632/
19799,Windows 11 Pro,yes,Intel N100,4,,BGA 1264,8 ГБ,DDR4,,Intel UHD Graphics,,256,SoC,36В,,https://www.dns-shop.ru/product/1a2b208343d3d0a4/mini-pk-rombica-horizon-n10-xn1082p-pcmi-0112/
72999,без ОС,yes,Intel Core 3-100U,6,4.7 ГГц,BGA 1744,8 ГБ,DDR5,,Intel UHD Graphics,,,SoC,120,,https://www.dns-shop.ru/product/fa81b2f56038d582/mini-pk-msi-cubi-nuc-1m-097ru-9s6-b0b111-097/
30299,Windows 11 Pro,yes,Intel N100,4,0 ГГц,BGA 1264,12 ГБ,LPDDR5,,Intel UHD Graphics,,512,SoC,36В,,https://www.dns-shop.ru/product/bb4f28e410d6ed20/mini-pk-chuwi-larkbox-x/
29999,,no,Intel Xeon E5-2643V4,,,,16 ГБ,,,GIGABYTE AMD Radeon RX 6500 XT EAGLE 4G,,,Machinist X99 E5 K9,,,https://www.avito.ru/krasnoyarsk/nastolnye_kompyutery/igrovoy_pk_7905716940?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4000,,no,Intel Celeron 1000A,,,,4 ГБ,,,,,,ASUS P10S-I,,,https://www.avito.ru/syktyvkar/nastolnye_kompyutery/kompyuter_sistemnyy_blok_ofisnyy_4536397785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
14000,,no,Intel Xeon E5-2630V2,,,,16 ГБ,,,AMD AMD Radeon RX 580 8GB,,,Atermiter X99,,,https://www.avito.ru/krasnodarskiy_kray_yuzhnyy/nastolnye_kompyutery/igrovoy_pk_xeon_e5-2630v2_radeon_rx_580_8_gb_ram_16_gb_7729059059?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
15550,,no,Intel Core i5-6400,,,,16 ГБ,,,GIGABYTE GeForce GTX 1050 Ti 4GB,,,ASUS H110M-K,,,https://www.avito.ru/ufa/nastolnye_kompyutery/sistemnyy_blok_7846690604?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
65000,,no,Intel Core i5-12400,,,,16 ГБ,,,GIGABYTE NVIDIA GeForce RTX 3060 12GB,,,MSI PRO H610M-E DDR4,,,https://www.avito.ru/gorno-altaysk/nastolnye_kompyutery/igrovoy_sistemnyy_blok_i5_12400rtx3060_7395116397?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4499,,yes,Intel Core i5-3330,,,,8 ГБ,,,,,,GIGABYTE GA-H61M-DS2 (rev. 1.0),,,https://www.avito.ru/salsk/nastolnye_kompyutery/sistemnyy_blok_7508929163?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
80000,,yes,Intel Core i5-12400F,,,,32 ГБ,,,NVIDIA GeForce RTX 4060 Ti 8GB Founders Edition,,,ASRock B660m PG Riptide,,,https://www.avito.ru/vatutinki/nastolnye_kompyutery/moschnyy_rozovyy_igrovoy_pk_7728602440?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
15000,,no,Intel Core i5-650,,,,4 ГБ,,,NVIDIA GeForce GT 320 2GB,,,Acer RS880M05,,,https://www.avito.ru/novorossiysk/nastolnye_kompyutery/sistemnyy_blok_7904280459?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
45000,,no,Intel Core i3-12100F,,,,16 ГБ,,,Palit GeForce RTX 3060 StormX 12G,,,GIGABYTE H610M K DDR4,,,https://www.avito.ru/bachatskiy/nastolnye_kompyutery/igrovoy_pk_i3_12100f_rtx_3060_12gb_nvme_512gb_7837447135?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
25000,,no,Intel Core i5-3470,,,,16 ГБ,,,NVIDIA GeForce GTX 1660 6GB,,,ASUS 970 PRO GAMING/AURA,,,https://www.avito.ru/komsomolsk-na-amure/nastolnye_kompyutery/igrovoy_kompyuter_7904395788?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
1600,,no,Intel Core 2 Quad Q9300,,,,4 ГБ,,,ASUS GeForce 8500 GT 512MB,,,ASUS P5KPL-AM SE,,,https://www.avito.ru/rubtsovsk/nastolnye_kompyutery/sistemnyy_blok_7810731641?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
32000,,no,AMD Ryzen 3 PRO 2200G,,,,16 ГБ,,,NVIDIA GeForce GTX 1050Ti 4GB,,,ASRock B450M Pro4-F,,,https://www.avito.ru/engels/nastolnye_kompyutery/pk_7828750115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
115000,,no,AMD Ryzen 5 7500F,,,,32 ГБ,,,GIGABYTE AORUS Radeon RX 6900 XT MASTER 16GB,,,ASUS ROG STRIX B650-A GAMING WIFI,,,https://www.avito.ru/ust-ordynskiy/nastolnye_kompyutery/igrovoy_pk_ryzen_7500f_6900xt_7883866285?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
22000,,no,AMD Ryzen 3 2200G,,,,16 ГБ,,,,,,GIGABYTE B450M DS3H,,,https://www.avito.ru/vladimir/nastolnye_kompyutery/prodam_pk_7756081303?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4003,,no,AMD Athlon II X4 740,,,,4 ГБ,,,DELL ATI Radeon HD 7570 1GB,,,MSI 760GM-P34 (FX),,,https://www.avito.ru/kazan/nastolnye_kompyutery/kompyuter_monitor_7905361163?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
20000,,no,Intel Core i3-8100,,,,8 ГБ,,,HP GeForce GTX 1050 2GB,,,GIGABYTE GA-Z77M-D3H (rev. 1.0),,,https://www.avito.ru/tyumen/nastolnye_kompyutery/moschnyy_igrovoy_4yadraddr4gtx_1050_monik22_7834922182?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
35500,,no,AMD Ryzen 7 1700X,,,,16 ГБ,,,AMD AMD Radeon RX 580 8GB,,,ASUS PRIME A320M-K,,,https://www.avito.ru/tambov/nastolnye_kompyutery/igrovoy_pk_v_sbore_s_monitorom_27_dyuymov_7820213328?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4900,,yes,AMD A6-9225,,,,4 ГБ,,,HP AMD FirePro W7000 4GB,,,HP A61TT2,,,https://www.avito.ru/novoivanovskoe/nastolnye_kompyutery/pk_a6-9225_firepro_w7000_4_gb_ram_4_gb_7659369828?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
18599,,no,Intel Core i3-10100F,,,,8 ГБ,,,,,,GIGABYTE H410m H V3,,,https://www.avito.ru/moskva/nastolnye_kompyutery/pk_coretm_i3-10100f_ram_8_gb_7913029675?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
41000,,yes,Intel Xeon E5-2650V3,,,,16 ГБ,,,Sapphire AMD Radeon RX 480 NITRO 4GB OC,,,MaxSun Challenger H510ITX,,,https://www.avito.ru/tula/nastolnye_kompyutery/novyy_igrovoy_kompyuter_s_monitorom_7866130246?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
1999,,no,Intel Celeron G1610,,,,4 ГБ,,,,,,ASRock H61M-GS,,,https://www.avito.ru/tomsk/nastolnye_kompyutery/kompyuter_ssd240gb_windows_10_7841127482?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
75000,,no,Intel Core i5-12400F,,,,16 ГБ,,,NVIDIA GeForce RTX 3050 8GB,,,MSI PRO H610M-G,,,https://www.avito.ru/berdsk/nastolnye_kompyutery/igrovoy_kompyuter_msi_gaming_7837257263?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
15990,,no,AMD FX-8320,,,,16 ГБ,,,GIGABYTE GIGABYTE GeForce GTX 950 2GB,,,ASUS A7N8X-E Deluxe,,,https://www.avito.ru/kirovskaya_oblast_kirov/nastolnye_kompyutery/igrovoy_pk_8_yader_16gb_gtx_950_2gb_ssd_hdd_7913593913?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
40000,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,MSI Radeon RX 5700 XT 8GB,,,GIGABYTE A520M K V2,,,https://www.avito.ru/obninsk/nastolnye_kompyutery/igrovoy_pk_ryzen_5_5500_radeon_rx_5700_xt_8_gb_ram_16_gb_7797554980?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
50000,,no,AMD Ryzen 5 5600X,,,,16 ГБ,,,NVIDIA GeForce GTX 1660 SUPER 6GB,,,ASUS TUF GAMING B550M-E WIFI,,,https://www.avito.ru/krasnoyarsk/nastolnye_kompyutery/igrovoy_kompyuter_7837757650?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
12000,,no,Intel Xeon X3440,,,,8 ГБ,,,MSI GeForce GTX 660 Twin Frozr III,,,ASUS P7P55 LX,,,https://www.avito.ru/kazan/nastolnye_kompyutery/igrovoy_kompyuter_s_bolshim_monitorom_7909682150?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
3300,,no,Intel Celeron G3930,,,,4 ГБ,,,,,,GIGABYTE GA-H110M-S2 (rev. 1.0),,,https://www.avito.ru/irkutskaya_oblast_osa/nastolnye_kompyutery/kompyuter_7926425824?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
3000,,no,Intel Core 2 Duo E7400,,,,4 ГБ,,,ASUS AMD Radeon HD 5450 Silent,,,ASUS P5KPL-AM SE,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/bystryy_minipk_na_ssd_win10_7882046960?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
45000,,no,Intel Core i3-12100F,,,,16 ГБ,,,ASUS Dual GeForce RTX 3050 OC Edition 8GB,,,ASUS A55M-A,,,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_kompyuter_7923575520?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
39000,,yes,Intel Core i5-9400F,,,,16 ГБ,,,NVIDIA GeForce RTX 3050 8GB,,,ASUS PRIME H310M-A,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_intel_i5_9400f_rtx3050_garantiya_7388774620?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
58900,,yes,,,,,,,,,,,,,,https://www.avito.ru/pyatigorsk/nastolnye_kompyutery/igrovoy_pk_rtx_2060_super_monitor_100_gts_7343757139?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
29000,,yes,AMD Ryzen 5 1600,,,,16 ГБ,,,MSI GeForce GTX 1050 Ti 4GB,,,Jingsha A320M-K,,,https://www.avito.ru/izhevsk/nastolnye_kompyutery/igrovoy_pk_ryzen_5_16gbgtx1050tissdhdd500w_7860984414?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
21900,,no,Intel Core i5-7400,,,,16 ГБ,,,GIGABYTE NVIDIA CMP 30HX 6GB,,,ASUS H81M-A,,,https://www.avito.ru/biysk/nastolnye_kompyutery/intel_core_i5-740016gbgtx1660_6gb_7896940425?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
45000,,no,AMD Ryzen 5 5500,,,,16 ГБ,,,,,,ASRock B450M-HDV,,,https://www.avito.ru/moskva/nastolnye_kompyutery/ryzen_5_5500_2070_super_7805390749?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
15900,,no,Intel Core i5-3570,,,,16 ГБ,,,MSI GeForce GTX 1060 GAMING X 3GB,,,ASUS P8H77-M LE,,,https://www.avito.ru/ufa/nastolnye_kompyutery/igrovoy_pk_i516gbgtx_1060_gaming_x_3gb_7828857828?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
12000,,no,AMD Ryzen 5 5600G,,,,16 ГБ,,,NVIDIA GeForce RTX 3060 Ti Founders Edition 8GB,,,MSI 870S-G54,,,https://www.avito.ru/kerch/nastolnye_kompyutery/prodayu_pereferiyu_dlya_pk_7859392378?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
2000,,no,AMD A4-6300,,,,4 ГБ,,,,,,iRU H610M-VHD/D4M.2,,,https://www.avito.ru/moskva/nastolnye_kompyutery/kompyuter_7782203304?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
29990,,yes,Intel Xeon E5-2650V2,,,,32 ГБ,,,AMD AMD Radeon RX 580 8GB,,,Atermiter X79G,,,https://www.avito.ru/kazan/nastolnye_kompyutery/i7_igrovoy_pc_v_sbore_polnyy_komplekt_4718976144?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
21500,,no,AMD Ryzen 5 1600,,,,6 ГБ,,,MSI GeForce GTX 1660 SUPER AERO ITX OC 6GB,,,ASUS PRIME B450M-A,,,https://www.avito.ru/reutov/nastolnye_kompyutery/igrovoy_pk_na_1660_super_16_ddr_4_ryzen_5_1600_7806460652?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
30000,,no,Intel Core i5-3470,,,,16 ГБ,,,Sapphire AMD Radeon RX 570 8GB,,,Deek-Robot BTC X79,,,https://www.avito.ru/kurchaloy/nastolnye_kompyutery/igrovoy_pk_prodayu_svoy_7927837059?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
39500,,no,Intel Core i7-6700,,,,16 ГБ,,,Palit GeForce GTX 1660 SUPER Gaming Pro 6GB,,,ASUS ROG STRIX B250H GAMING,,,https://www.avito.ru/skorodnoe/nastolnye_kompyutery/inrovoy_pk_i7_6700_1660_super_16_gb_ram_7904064333?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
2197,,no,Intel Pentium G630,,,,4 ГБ,,,,,,MSI H61M-P20 (G3),,,https://www.avito.ru/lyubertsy/nastolnye_kompyutery/kompyuter_7923582970?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
5500,,no,Intel Core i5-7400,,,,4 ГБ,,,,,,Lenovo IB360CW/V2.1,,,https://www.avito.ru/gresovskiy/nastolnye_kompyutery/kompyuter_i5_7400_4665144731?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
13000,,no,Intel Core i5-9600KF,,,,32 ГБ,,,,,,GIGABYTE Z390 UD,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/prodam_sborku_pk_7711393573?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
5999,,no,Intel Core i5-2310,,,,6 ГБ,,,ASUS GeForce GTX 560 1GB,,,ASUS P8H61-MX R2.0,,,https://www.avito.ru/verhnyaya_hava/nastolnye_kompyutery/kompyuter_i5-gtx560_7883804391?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
89990,,yes,Intel Core i5-13400F,,,,32 ГБ,,,GIGABYTE GeForce RTX 5060 GAMING OC 8GB,,,MSI PRO H610M-E DDR4,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_rtx_5060_i5_13400f_ozu_32gb_7525786935?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
101600,,yes,AMD Ryzen 5 7500F,,,,32 ГБ,,,GIGABYTE GeForce RTX 5070 GAMING 12GB,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_rtx_5070_12_gb_ryzen_5_7500f_7788810925?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
100900,,yes,AMD Ryzen 5 7500F,,,,32 ГБ,,,MSI GeForce RTX 5060 Ti GAMING OC 16 16GB,,,MSI B760 GAMING PLUS WIFI,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_rtx_5060_ti_na_16gb_s_ryzen_5_7500f_7751216565?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
55000,,no,AMD Ryzen 5 5600X,,,,32 ГБ,,,,,,ASRock B550 Pro4,,,https://www.avito.ru/moskva/nastolnye_kompyutery/horoshaya_nachinka_pk_bez_video_4k_monitor_msi_7682992135?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJZUkk0TFUyM0pOWWR1WlltIjt98I8_pD8AAAA
